test,lang,id,iter,secs-startup,secs,kb,lines,date
hash,fpascal, ,80000,0.899,0.90,47416,105, 09/30/2004
hash,gawk, ,100000,0.768,0.77,57976,8, 09/30/2004
hash,gawk, ,40000,0.278,0.28,23548,8, 09/30/2004
hash,gawk, ,60000,0.448,0.45,35024,8, 09/30/2004
hash,gawk, ,80000,0.588,0.59,46432,8, 09/30/2004
hash,gcc, ,100000,0.218,0.22,3540,154, 09/30/2004
hash,gcc, ,40000,0.088,0.09,1636,154, 09/30/2004
hash,gcc, ,60000,0.118,0.12,700,154, 09/30/2004
hash,gcc, ,80000,0.168,0.17,580,154, 09/30/2004
hash,gcj, ,100000,0.869,1.03,31872,16, 09/30/2004
hash,gcj, ,40000,0.429,0.59,18784,16, 09/30/2004
hash,gcj, ,60000,0.529,0.69,22308,16, 09/30/2004
hash,gcj, ,80000,0.759,0.92,25964,16, 09/30/2004
hash,gcl, ,100000,64.663,64.69,37712,24, 09/30/2004
hash,gcl, ,40000,8.063,8.09,23528,24, 09/30/2004
hash,gcl, ,60000,40.473,40.50,26464,24, 09/30/2004
hash,gcl, ,80000,47.943,47.97,34400,24, 09/30/2004
hash,gforth, ,100000,-2.012,-2,-2,17, 09/30/2004
hash,gforth, ,40000,0.808,0.82,2164,17, 09/30/2004
hash,gforth, ,60000,1.148,1.16,2784,17, 09/30/2004
hash,gforth, ,80000,-2.012,-2,-2,17, 09/30/2004
hash,ghc, ,100000,2.227,2.23,10092,8, 09/30/2004
hash,ghc, ,40000,0.827,0.83,5996,8, 09/30/2004
hash,ghc, ,60000,1.307,1.31,9768,8, 09/30/2004
hash,ghc, ,80000,1.757,1.76,10092,8, 09/30/2004
hash,gij, ,100000,1.021,1.18,31124,16, 09/30/2004
hash,gij, ,40000,0.491,0.65,18436,16, 09/30/2004
hash,gij, ,60000,0.731,0.89,25104,16, 09/30/2004
hash,gij, ,80000,0.881,1.04,25324,16, 09/30/2004
hash,gpp, ,100000,-2.004,-2,-2,42, 09/30/2004
hash,gpp, ,40000,-2.004,-2,-2,42, 09/30/2004
hash,gpp, ,60000,-2.004,-2,-2,42, 09/30/2004
hash,gpp, ,80000,-2.004,-2,-2,42, 09/30/2004
hash,gst, ,100000,-2.085,-2,-2,8, 09/30/2004
hash,gst, ,40000,-2.085,-2,-2,8, 09/30/2004
hash,gst, ,60000,-2.085,-2,-2,8, 09/30/2004
hash,gst, ,80000,-2.085,-2,-2,8, 09/30/2004
hash,guile, ,100000,-2.05,-2,-2,14, 09/30/2004
hash,guile, ,40000,-2.05,-2,-2,14, 09/30/2004
hash,guile, ,60000,-2.05,-2,-2,14, 09/30/2004
hash,guile, ,80000,-2.05,-2,-2,14, 09/30/2004
hash,gwydion, ,100000,2.946,2.96,12932,21, 09/30/2004
hash,gwydion, ,40000,0.986,1.00,7084,21, 09/30/2004
hash,gwydion, ,60000,1.556,1.57,9480,21, 09/30/2004
hash,gwydion, ,80000,2.396,2.41,9312,21, 09/30/2004
hash,hipe, ,100000,-2.221,-2,-2,21, 09/30/2004
hash,hipe, ,40000,-2.221,-2,-2,21, 09/30/2004
hash,hipe, ,60000,-2.221,-2,-2,21, 09/30/2004
hash,hipe, ,80000,-2.221,-2,-2,21, 09/30/2004
hash,hugs, ,100000,-2.262,-2,-2,8, 09/30/2004
hash,hugs, ,40000,-2.262,-2,-2,8, 09/30/2004
hash,hugs, ,60000,-2.262,-2,-2,8, 09/30/2004
hash,hugs, ,80000,-2.262,-2,-2,8, 09/30/2004
hash,icc, ,100000,0.179,0.18,3332,17, 09/30/2004
hash,icc, ,40000,0.069,0.07,592,17, 09/30/2004
hash,icc, ,60000,0.099,0.10,2072,17, 09/30/2004
hash,icc, ,80000,0.139,0.14,2708,17, 09/30/2004
hash,icon, ,100000,3.169,3.18,6332,24, 09/30/2004
hash,icon, ,40000,0.609,0.62,4520,24, 09/30/2004
hash,icon, ,60000,1.159,1.17,4976,24, 09/30/2004
hash,icon, ,80000,1.729,1.74,5736,24, 09/30/2004
hash,icpp, ,100000,1.029,1.03,4340,42, 09/30/2004
hash,icpp, ,40000,0.229,0.23,1932,42, 09/30/2004
hash,icpp, ,60000,0.619,0.62,2712,42, 09/30/2004
hash,icpp, ,80000,0.969,0.97,3556,42, 09/30/2004
hash,java, ,100000,1.814,1.98,21772,, 09/30/2004
hash,java, ,40000,0.864,1.03,14108,, 09/30/2004
hash,java, ,60000,1.224,1.39,16744,, 09/30/2004
hash,java, ,80000,1.574,1.74,19016,, 09/30/2004
hash,kaffe, ,100000,3.202,3.38,33704,16, 09/30/2004
hash,kaffe, ,40000,1.162,1.34,16296,16, 09/30/2004
hash,kaffe, ,60000,1.752,1.93,22440,16, 09/30/2004
hash,kaffe, ,80000,2.432,2.61,28584,16, 09/30/2004
hash,lua, ,100000,1.076,1.08,11144,10, 09/30/2004
hash,lua, ,40000,0.426,0.43,5364,10, 09/30/2004
hash,lua, ,60000,0.596,0.60,6604,10, 09/30/2004
hash,lua, ,80000,0.906,0.91,10076,10, 09/30/2004
hash,mawk, ,100000,0.818,0.82,6224,8, 09/30/2004
hash,mawk, ,40000,0.238,0.24,2768,8, 09/30/2004
hash,mawk, ,60000,0.338,0.34,3916,8, 09/30/2004
hash,mawk, ,80000,0.498,0.50,5032,8, 09/30/2004
hash,mercury, ,100000,2.091,2.11,24376,22, 09/30/2004
hash,mercury, ,40000,0.471,0.49,12792,22, 09/30/2004
hash,mercury, ,60000,0.771,0.79,12792,22, 09/30/2004
hash,mercury, ,80000,1.121,1.14,12792,22, 09/30/2004
hash,mlton, ,100000,0.208,0.21,10012,27, 09/30/2004
hash,mlton, ,40000,0.078,0.08,2404,27, 09/30/2004
hash,mlton, ,60000,0.118,0.12,1820,27, 09/30/2004
hash,mlton, ,80000,0.168,0.17,8616,27, 09/30/2004
hash,mzc, ,100000,2.321,2.41,31412,0, 09/30/2004
hash,mzc, ,40000,0.911,1.00,20500,0, 09/30/2004
hash,mzc, ,60000,1.261,1.35,20500,0, 09/30/2004
hash,mzc, ,80000,1.871,1.96,30788,0, 09/30/2004
hash,mzscheme, ,100000,2.3,2.39,29768,0, 09/30/2004
hash,mzscheme, ,40000,0.8,0.89,15904,0, 09/30/2004
hash,mzscheme, ,60000,1.37,1.46,22156,0, 09/30/2004
hash,mzscheme, ,80000,1.73,1.82,28728,0, 09/30/2004
hash,newlisp, ,100000,0.875,0.88,6996,19, 09/30/2004
hash,newlisp, ,40000,0.345,0.35,4176,19, 09/30/2004
hash,newlisp, ,60000,0.515,0.52,4492,19, 09/30/2004
hash,newlisp, ,80000,0.695,0.70,5744,19, 09/30/2004
hash,nhc98, ,100000,-2.002,-2,-2,8, 09/30/2004
hash,nhc98, ,40000,-2.002,-2,-2,8, 09/30/2004
hash,nhc98, ,60000,-2.002,-2,-2,8, 09/30/2004
hash,nhc98, ,80000,-2.002,-2,-2,8, 09/30/2004
hash,nice, ,100000,1.775,2.06,22476,10, 09/30/2004
hash,nice, ,40000,0.825,1.11,14704,10, 09/30/2004
hash,nice, ,60000,1.205,1.49,17256,10, 09/30/2004
hash,nice, ,80000,1.615,1.90,19408,10, 09/30/2004
hash,oberon2, ,100000,-2.009,-2,-2,56, 09/30/2004
hash,oberon2, ,40000,-2.009,-2,-2,56, 09/30/2004
hash,oberon2, ,60000,-2.009,-2,-2,56, 09/30/2004
hash,oberon2, ,80000,-2.009,-2,-2,56, 09/30/2004
hash,ocaml, ,100000,0.278,0.28,4056,14, 09/30/2004
hash,ocaml, ,40000,0.108,0.11,1988,14, 09/30/2004
hash,ocaml, ,60000,0.158,0.16,2652,14, 09/30/2004
hash,ocaml, ,80000,0.208,0.21,3424,14, 09/30/2004
hash,ocamlb, ,100000,0.685,0.69,4188,14, 09/30/2004
hash,ocamlb, ,40000,0.265,0.27,2188,14, 09/30/2004
hash,ocamlb, ,60000,0.395,0.40,2860,14, 09/30/2004
hash,ocamlb, ,80000,0.535,0.54,3556,14, 09/30/2004
hash,oz, ,100000,1.257,1.31,18560,41, 09/30/2004
hash,oz, ,40000,0.487,0.54,8652,41, 09/30/2004
hash,oz, ,60000,0.767,0.82,13956,41, 09/30/2004
hash,oz, ,80000,0.997,1.05,16092,41, 09/30/2004
hash,perl, ,100000,0.835,0.84,14220,9, 09/30/2004
hash,perl, ,40000,0.295,0.30,6608,9, 09/30/2004
hash,perl, ,60000,0.475,0.48,8984,9, 09/30/2004
hash,perl, ,80000,0.685,0.69,11852,9, 09/30/2004
hash,perl,2,100000,0.435,0.44,9300,13, 09/30/2004
hash,perl,2,40000,0.165,0.17,4808,13, 09/30/2004
hash,perl,2,60000,0.245,0.25,5904,13, 09/30/2004
hash,perl,2,80000,0.355,0.36,8272,13, 09/30/2004
hash,perl,3,100000,0.735,0.74,14248,10, 09/30/2004
hash,perl,3,40000,0.315,0.32,6640,10, 09/30/2004
hash,perl,3,60000,0.465,0.47,9004,10, 09/30/2004
hash,perl,3,80000,0.675,0.68,11884,10, 09/30/2004
hash,php, ,100000,0.803,0.83,12748,8, 09/30/2004
hash,php, ,40000,0.323,0.35,7120,8, 09/30/2004
hash,php, ,60000,0.473,0.50,8836,8, 09/30/2004
hash,php, ,80000,0.643,0.67,10912,8, 09/30/2004
hash,pike, ,100000,0.587,0.71,9904,10, 09/30/2004
hash,pike, ,40000,0.217,0.34,5988,10, 09/30/2004
hash,pike, ,60000,0.357,0.48,6768,10, 09/30/2004
hash,pike, ,80000,0.447,0.57,9072,10, 09/30/2004
hash,poplisp, ,100000,-2.039,-2,-2,25, 09/30/2004
hash,poplisp, ,40000,-2.039,-2,-2,25, 09/30/2004
hash,poplisp, ,60000,-2.039,-2,-2,25, 09/30/2004
hash,poplisp, ,80000,-2.039,-2,-2,25, 09/30/2004
hash,psyco, ,100000,0.33,0.39,11208,14, 09/30/2004
hash,psyco, ,40000,0.11,0.17,2996,14, 09/30/2004
hash,psyco, ,60000,0.17,0.23,6952,14, 09/30/2004
hash,psyco, ,80000,0.24,0.30,7820,14, 09/30/2004
hash,python, ,100000,0.483,0.51,9520,13, 09/30/2004
hash,python, ,40000,0.183,0.21,5092,13, 09/30/2004
hash,python, ,60000,0.263,0.29,6236,13, 09/30/2004
hash,python, ,80000,0.363,0.39,7112,13, 09/30/2004
hash,rep, ,100000,0.897,0.91,6324,17, 09/30/2004
hash,rep, ,40000,0.287,0.30,3376,17, 09/30/2004
hash,rep, ,60000,0.447,0.46,4320,17, 09/30/2004
hash,rep, ,80000,0.667,0.68,5384,17, 09/30/2004
hash,ruby, ,100000,2.099,2.11,19644,10, 09/30/2004
hash,ruby, ,40000,0.689,0.70,9056,10, 09/30/2004
hash,ruby, ,60000,1.069,1.08,13760,10, 09/30/2004
hash,ruby, ,80000,1.449,1.46,16764,10, 09/30/2004
hash,sablevm, ,100000,2.193,2.28,31904,16, 09/30/2004
hash,sablevm, ,40000,0.763,0.85,14436,16, 09/30/2004
hash,sablevm, ,60000,1.073,1.16,17472,16, 09/30/2004
hash,sablevm, ,80000,1.663,1.75,29436,16, 09/30/2004
hash,sbcl, ,100000,-2.051,-2,-2,24, 09/30/2004
hash,sbcl, ,40000,-2.051,-2,-2,24, 09/30/2004
hash,sbcl, ,60000,-2.051,-2,-2,24, 09/30/2004
hash,sbcl, ,80000,-2.051,-2,-2,24, 09/30/2004
hash,se, ,100000,0.518,0.52,7524,36, 09/30/2004
hash,se, ,40000,0.238,0.24,3592,36, 09/30/2004
hash,se, ,60000,0.278,0.28,5312,36, 09/30/2004
hash,se, ,80000,0.468,0.47,6904,36, 09/30/2004
hash,slang, ,100000,1.526,1.53,7124,14, 09/30/2004
hash,slang, ,40000,0.396,0.40,3128,14, 09/30/2004
hash,slang, ,60000,0.676,0.68,4624,14, 09/30/2004
hash,slang, ,80000,1.046,1.05,5880,14, 09/30/2004
hash,smlnj, ,100000,-2.056,-2,-2,34, 09/30/2004
hash,smlnj, ,40000,-2.056,-2,-2,34, 09/30/2004
hash,smlnj, ,60000,-2.056,-2,-2,34, 09/30/2004
hash,smlnj, ,80000,-2.056,-2,-2,34, 09/30/2004
hash,tcl, ,100000,1.131,1.14,13316,11, 09/30/2004
hash,tcl, ,40000,0.441,0.45,6068,11, 09/30/2004
hash,tcl, ,60000,0.681,0.69,8640,11, 09/30/2004
hash,tcl, ,80000,0.901,0.91,10984,11, 09/30/2004
hash,xemacs, ,100000,1.793,2.22,11072,0, 09/30/2004
hash,xemacs, ,40000,0.403,0.83,8388,0, 09/30/2004
hash,xemacs, ,60000,0.733,1.16,9320,0, 09/30/2004
hash,xemacs, ,80000,1.093,1.52,10156,0, 09/30/2004
hash2,bash, ,100,-1.004,-1,-1,19, 09/30/2004
hash2,bash, ,150,-1.004,-1,-1,19, 09/30/2004
hash2,bash, ,200,-1.004,-1,-1,19, 09/30/2004
hash2,bash, ,50,-1.004,-1,-1,19, 09/30/2004
hash2,bigloo, ,100,0.936,0.94,31892,36, 09/30/2004
hash2,bigloo, ,150,1.396,1.40,31892,36, 09/30/2004
hash2,bigloo, ,200,1.856,1.86,31892,36, 09/30/2004
hash2,bigloo, ,50,0.486,0.49,31892,36, 09/30/2004
hash2,clean, ,100,1.727,1.73,29244,108, 09/30/2004
hash2,clean, ,150,2.577,2.58,29244,108, 09/30/2004
hash2,clean, ,200,3.437,3.44,29244,108, 09/30/2004
hash2,clean, ,50,0.867,0.87,29244,108, 09/30/2004
hash2,cmucl, ,100,0.992,1.02,34156,30, 09/30/2004
hash2,cmucl, ,150,1.482,1.51,34140,30, 09/30/2004
hash2,cmucl, ,200,1.952,1.98,33992,30, 09/30/2004
hash2,cmucl, ,50,0.522,0.55,34368,30, 09/30/2004
hash2,csharp, ,100,1.095,1.19,36148,27, 09/30/2004
hash2,csharp, ,150,1.595,1.69,36328,27, 09/30/2004
hash2,csharp, ,200,2.105,2.20,35688,27, 09/30/2004
hash2,csharp, ,50,0.595,0.69,36108,27, 09/30/2004
hash2,dlang, ,100,0.44,0.44,28416,19, 09/30/2004
hash2,dlang, ,150,0.63,0.63,28464,19, 09/30/2004
hash2,dlang, ,200,0.83,0.83,28416,19, 09/30/2004
hash2,dlang, ,50,0.24,0.24,28416,19, 09/30/2004
hash2,erlang, ,100,-2.22,-2,-2,35, 09/30/2004
hash2,erlang, ,150,-2.22,-2,-2,35, 09/30/2004
hash2,erlang, ,200,-2.22,-2,-2,35, 09/30/2004
hash2,erlang, ,50,-2.22,-2,-2,35, 09/30/2004
hash2,felix, ,100,10.106,10.11,28288,23, 09/30/2004
hash2,felix, ,150,15.136,15.14,28288,23, 09/30/2004
hash2,felix, ,200,20.086,20.09,28392,23, 09/30/2004
hash2,felix, ,50,5.146,5.15,34232,23, 09/30/2004
hash2,gawk, ,100,2.158,2.16,33948,8, 09/30/2004
hash2,gawk, ,150,3.218,3.22,33948,8, 09/30/2004
hash2,gawk, ,200,4.268,4.27,33948,8, 09/30/2004
hash2,gawk, ,50,1.098,1.10,33948,8, 09/30/2004
hash2,gcc, ,100,0.568,0.57,27808,161, 09/30/2004
hash2,gcc, ,150,0.838,0.84,27808,161, 09/30/2004
hash2,gcc, ,200,1.108,1.11,27808,161, 09/30/2004
hash2,gcc, ,50,0.298,0.30,30828,161, 09/30/2004
hash2,gcj, ,100,1.729,1.89,39120,25, 09/30/2004
hash2,gcj, ,150,2.249,2.41,38976,25, 09/30/2004
hash2,gcj, ,200,2.979,3.14,39016,25, 09/30/2004
hash2,gcj, ,50,0.789,0.95,39120,25, 09/30/2004
hash2,gforth, ,100,3.408,3.42,28344,39, 09/30/2004
hash2,gforth, ,150,4.958,4.97,28344,39, 09/30/2004
hash2,gforth, ,200,6.488,6.50,28344,39, 09/30/2004
hash2,gforth, ,50,1.868,1.88,28344,39, 09/30/2004
hash2,ghc, ,100,34.257,34.26,7856,15, 09/30/2004
hash2,ghc, ,150,51.137,51.14,7856,15, 09/30/2004
hash2,ghc, ,200,68.037,68.04,7856,15, 09/30/2004
hash2,ghc, ,50,17.307,17.31,7856,15, 09/30/2004
hash2,gij, ,100,5.121,5.28,39292,25, 09/30/2004
hash2,gij, ,150,7.301,7.46,39024,25, 09/30/2004
hash2,gij, ,200,9.731,9.89,39060,25, 09/30/2004
hash2,gij, ,50,2.511,2.67,39056,25, 09/30/2004
hash2,gpp, ,100,0.456,0.46,28284,44, 09/30/2004
hash2,gpp, ,150,0.676,0.68,28284,44, 09/30/2004
hash2,gpp, ,200,0.886,0.89,28284,44, 09/30/2004
hash2,gpp, ,50,0.236,0.24,30832,44, 09/30/2004
hash2,gst, ,100,-2.085,-2,-2,16, 09/30/2004
hash2,gst, ,150,-2.085,-2,-2,16, 09/30/2004
hash2,gst, ,200,-2.085,-2,-2,16, 09/30/2004
hash2,gst, ,50,-2.085,-2,-2,16, 09/30/2004
hash2,guile, ,100,55.3,55.35,3260,19, 09/30/2004
hash2,guile, ,150,82.68,82.73,3260,19, 09/30/2004
hash2,guile, ,200,110.17,110.22,3260,19, 09/30/2004
hash2,guile, ,50,27.83,27.88,3260,19, 09/30/2004
hash2,gwydion, ,100,19.286,19.30,5464,22, 09/30/2004
hash2,gwydion, ,150,28.846,28.86,5464,22, 09/30/2004
hash2,gwydion, ,200,38.376,38.39,5464,22, 09/30/2004
hash2,gwydion, ,50,9.746,9.76,5464,22, 09/30/2004
hash2,hipe, ,100,-2.221,-2,-2,35, 09/30/2004
hash2,hipe, ,150,-2.221,-2,-2,35, 09/30/2004
hash2,hipe, ,200,-2.221,-2,-2,35, 09/30/2004
hash2,hipe, ,50,-2.221,-2,-2,35, 09/30/2004
hash2,hugs, ,50,58.818,59.08,18832,15, 09/30/2004
hash2,icc, ,100,0.489,0.49,20124,24, 09/30/2004
hash2,icc, ,150,0.719,0.72,27608,24, 09/30/2004
hash2,icc, ,200,0.959,0.96,27608,24, 09/30/2004
hash2,icc, ,50,0.249,0.25,27844,24, 09/30/2004
hash2,icon, ,100,3.189,3.20,30468,12, 09/30/2004
hash2,icon, ,150,4.749,4.76,30468,12, 09/30/2004
hash2,icon, ,200,6.289,6.30,31240,12, 09/30/2004
hash2,icon, ,50,1.639,1.65,31240,12, 09/30/2004
hash2,icpp, ,100,0.549,0.55,27688,44, 09/30/2004
hash2,icpp, ,150,0.819,0.82,27688,44, 09/30/2004
hash2,icpp, ,200,1.079,1.08,27728,44, 09/30/2004
hash2,icpp, ,50,0.299,0.30,27688,44, 09/30/2004
hash2,java, ,100,1.264,1.43,39276,25, 09/30/2004
hash2,java, ,150,1.514,1.68,39276,25, 09/30/2004
hash2,java, ,200,1.774,1.94,39304,25, 09/30/2004
hash2,java, ,50,1.004,1.17,39696,25, 09/30/2004
hash2,kaffe, ,100,3.132,3.31,41168,25, 09/30/2004
hash2,kaffe, ,150,4.032,4.21,35220,25, 09/30/2004
hash2,kaffe, ,200,5.272,5.45,35232,25, 09/30/2004
hash2,kaffe, ,50,1.572,1.75,35452,25, 09/30/2004
hash2,lua, ,100,1.326,1.33,29096,13, 09/30/2004
hash2,lua, ,150,1.956,1.96,29096,13, 09/30/2004
hash2,lua, ,200,2.576,2.58,29096,13, 09/30/2004
hash2,lua, ,50,0.706,0.71,29096,13, 09/30/2004
hash2,mawk, ,100,4.268,4.27,28240,8, 09/30/2004
hash2,mawk, ,150,6.378,6.38,28476,8, 09/30/2004
hash2,mawk, ,200,8.458,8.46,34188,8, 09/30/2004
hash2,mawk, ,50,2.148,2.15,30840,8, 09/30/2004
hash2,mlton, ,100,0.478,0.48,28660,46, 09/30/2004
hash2,mlton, ,150,0.708,0.71,28660,46, 09/30/2004
hash2,mlton, ,200,0.938,0.94,28660,46, 09/30/2004
hash2,mlton, ,50,0.248,0.25,28660,46, 09/30/2004
hash2,mzc, ,100,3.941,4.03,31868,0, 09/30/2004
hash2,mzc, ,150,5.811,5.90,31868,0, 09/30/2004
hash2,mzc, ,200,7.711,7.80,37816,0, 09/30/2004
hash2,mzc, ,50,2.061,2.15,31868,0, 09/30/2004
hash2,mzscheme, ,100,4.35,4.44,31776,0, 09/30/2004
hash2,mzscheme, ,150,6.41,6.50,31764,0, 09/30/2004
hash2,mzscheme, ,200,8.5,8.59,31764,0, 09/30/2004
hash2,mzscheme, ,50,2.27,2.36,31760,0, 09/30/2004
hash2,newlisp, ,100,2.875,2.88,28880,22, 09/30/2004
hash2,newlisp, ,150,4.275,4.28,29116,22, 09/30/2004
hash2,newlisp, ,200,5.665,5.67,28880,22, 09/30/2004
hash2,newlisp, ,50,1.485,1.49,28880,22, 09/30/2004
hash2,nhc98, ,100,-2.002,-2,-2,15, 09/30/2004
hash2,nhc98, ,150,-2.002,-2,-2,15, 09/30/2004
hash2,nhc98, ,200,-2.002,-2,-2,15, 09/30/2004
hash2,nhc98, ,50,-2.002,-2,-2,15, 09/30/2004
hash2,nice, ,100,1.145,1.43,39764,25, 09/30/2004
hash2,nice, ,150,1.375,1.66,39896,25, 09/30/2004
hash2,nice, ,200,1.615,1.90,41024,25, 09/30/2004
hash2,nice, ,50,0.895,1.18,39860,25, 09/30/2004
hash2,oberon2, ,100,0.521,0.53,28652,49, 09/30/2004
hash2,oberon2, ,150,0.771,0.78,28652,49, 09/30/2004
hash2,oberon2, ,200,1.021,1.03,28652,49, 09/30/2004
hash2,oberon2, ,50,0.271,0.28,28652,49, 09/30/2004
hash2,ocaml, ,100,0.548,0.55,28144,10, 09/30/2004
hash2,ocaml, ,150,0.818,0.82,28144,10, 09/30/2004
hash2,ocaml, ,200,1.078,1.08,28144,10, 09/30/2004
hash2,ocaml, ,50,0.288,0.29,28144,10, 09/30/2004
hash2,ocamlb, ,100,1.825,1.83,28340,10, 09/30/2004
hash2,ocamlb, ,150,2.705,2.71,28340,10, 09/30/2004
hash2,ocamlb, ,200,3.585,3.59,28444,10, 09/30/2004
hash2,ocamlb, ,50,0.935,0.94,28340,10, 09/30/2004
hash2,oz, ,100,0.997,1.05,32852,43, 09/30/2004
hash2,oz, ,150,1.457,1.51,32880,43, 09/30/2004
hash2,oz, ,200,1.917,1.97,33012,43, 09/30/2004
hash2,oz, ,50,0.537,0.59,28520,43, 09/30/2004
hash2,perl, ,100,2.715,2.72,29512,9, 09/30/2004
hash2,perl, ,150,4.035,4.04,29524,9, 09/30/2004
hash2,perl, ,200,5.355,5.36,29520,9, 09/30/2004
hash2,perl, ,50,1.385,1.39,29512,9, 09/30/2004
hash2,perl,2,100,2.705,2.71,29528,11, 09/30/2004
hash2,perl,2,150,4.025,4.03,29540,11, 09/30/2004
hash2,perl,2,200,5.355,5.36,29764,11, 09/30/2004
hash2,perl,2,50,1.385,1.39,29528,11, 09/30/2004
hash2,php, ,100,5.653,5.68,32144,12, 09/30/2004
hash2,php, ,150,8.413,8.44,32164,12, 09/30/2004
hash2,php, ,200,11.193,11.22,32164,12, 09/30/2004
hash2,php, ,50,2.873,2.90,32164,12, 09/30/2004
hash2,pike, ,100,1.657,1.78,31000,12, 09/30/2004
hash2,pike, ,150,2.457,2.58,32676,12, 09/30/2004
hash2,pike, ,200,3.257,3.38,30920,12, 09/30/2004
hash2,pike, ,50,0.857,0.98,30920,12, 09/30/2004
hash2,poplisp, ,100,-2.039,-2,-2,29, 09/30/2004
hash2,poplisp, ,150,-2.039,-2,-2,29, 09/30/2004
hash2,poplisp, ,200,-2.039,-2,-2,29, 09/30/2004
hash2,poplisp, ,50,-2.039,-2,-2,29, 09/30/2004
hash2,psyco, ,100,0.78,0.84,30884,18, 09/30/2004
hash2,psyco, ,150,1.13,1.19,30872,18, 09/30/2004
hash2,psyco, ,200,1.48,1.54,30872,18, 09/30/2004
hash2,psyco, ,50,0.43,0.49,30872,18, 09/30/2004
hash2,psyco,2,100,1.71,1.77,30692,13, 09/30/2004
hash2,psyco,2,150,2.54,2.60,30692,13, 09/30/2004
hash2,psyco,2,200,3.37,3.43,30844,13, 09/30/2004
hash2,psyco,2,50,0.88,0.94,30692,13, 09/30/2004
hash2,python, ,100,1.353,1.38,30152,15, 09/30/2004
hash2,python, ,150,1.983,2.01,30152,15, 09/30/2004
hash2,python, ,200,2.603,2.63,30152,15, 09/30/2004
hash2,python, ,50,0.723,0.75,30152,15, 09/30/2004
hash2,python,2,100,1.763,1.79,30168,12, 09/30/2004
hash2,python,2,150,2.603,2.63,30176,12, 09/30/2004
hash2,python,2,200,3.453,3.48,30404,12, 09/30/2004
hash2,python,2,50,0.913,0.94,30176,12, 09/30/2004
hash2,rep, ,100,2.917,2.93,28748,21, 09/30/2004
hash2,rep, ,150,4.347,4.36,28748,21, 09/30/2004
hash2,rep, ,200,5.807,5.82,28748,21, 09/30/2004
hash2,rep, ,50,1.477,1.49,28748,21, 09/30/2004
hash2,ruby, ,100,4.309,4.32,31536,14, 09/30/2004
hash2,ruby, ,150,6.419,6.43,31500,14, 09/30/2004
hash2,ruby, ,200,8.529,8.54,31604,14, 09/30/2004
hash2,ruby, ,50,2.189,2.20,31320,14, 09/30/2004
hash2,sablevm, ,100,8.833,8.92,7496,25, 09/30/2004
hash2,sablevm, ,150,11.463,11.55,7444,25, 09/30/2004
hash2,sablevm, ,200,15.203,15.29,7496,25, 09/30/2004
hash2,sablevm, ,50,3.893,3.98,7496,25, 09/30/2004
hash2,sbcl, ,100,1.149,1.20,39196,30, 09/30/2004
hash2,sbcl, ,150,1.729,1.78,39188,30, 09/30/2004
hash2,sbcl, ,200,2.329,2.38,39044,30, 09/30/2004
hash2,sbcl, ,50,0.599,0.65,39420,30, 09/30/2004
hash2,se, ,100,1.178,1.18,28364,46, 09/30/2004
hash2,se, ,150,1.748,1.75,28364,46, 09/30/2004
hash2,se, ,200,2.338,2.34,28364,46, 09/30/2004
hash2,se, ,50,0.598,0.60,28364,46, 09/30/2004
hash2,slang, ,100,2.666,2.67,28424,23, 09/30/2004
hash2,slang, ,150,3.976,3.98,34264,23, 09/30/2004
hash2,slang, ,200,5.276,5.28,28320,23, 09/30/2004
hash2,slang, ,50,1.376,1.38,30864,23, 09/30/2004
hash2,smlnj, ,100,0.604,0.66,30668,26, 09/30/2004
hash2,smlnj, ,150,0.844,0.90,29780,26, 09/30/2004
hash2,smlnj, ,200,1.084,1.14,29780,26, 09/30/2004
hash2,smlnj, ,50,0.374,0.43,30272,26, 09/30/2004
hash2,tcl, ,100,7.501,7.51,32620,13, 09/30/2004
hash2,tcl, ,150,11.221,11.23,32848,13, 09/30/2004
hash2,tcl, ,200,14.941,14.95,32608,13, 09/30/2004
hash2,tcl, ,50,3.781,3.79,32608,13, 09/30/2004
hash2,xemacs, ,100,1.473,1.90,33604,0, 09/30/2004
hash2,xemacs, ,150,2.273,2.70,33604,0, 09/30/2004
hash2,xemacs, ,200,3.053,3.48,33604,0, 09/30/2004
hash2,xemacs, ,50,0.683,1.11,33604,0, 09/30/2004
health,csharp, ,1000,11.045,11.14,12004,136, 09/30/2004
health,csharp, ,1500,24.905,25.00,14328,136, 09/30/2004
health,csharp, ,500,2.875,2.97,10864,136, 09/30/2004
heapsort,bigloo, ,100000,0.136,0.14,2416,53, 09/30/2004
heapsort,bigloo, ,20000,0.026,0.03,1460,53, 09/30/2004
heapsort,bigloo, ,40000,0.046,0.05,1612,53, 09/30/2004
heapsort,bigloo, ,60000,0.076,0.08,1948,53, 09/30/2004
heapsort,bigloo, ,80000,0.106,0.11,2180,53, 09/30/2004
heapsort,chicken, ,100000,3.613,3.62,5340,52, 09/30/2004
heapsort,chicken, ,20000,0.623,0.63,2168,52, 09/30/2004
heapsort,chicken, ,40000,1.363,1.37,2328,52, 09/30/2004
heapsort,chicken, ,60000,2.193,2.20,2480,52, 09/30/2004
heapsort,chicken, ,80000,3.343,3.35,2640,52, 09/30/2004
heapsort,clean, ,100000,0.107,0.11,1232,53, 09/30/2004
